"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long","temp","precipitation","cluster","occurence"
"157",207753,207752,"LARCENY-NON VEHICLE",121931650,"07/11/2012","40 MARIETTA ST NW",511,"Downtown","M",33.75508,-84.39116,24.7625,18.4,8,1609
"158",33809,33808,"LARCENY-NON VEHICLE",113131484,"11/09/2011","2429 MARTIN L KING DRIVE NW",108,"Florida Heights","I",33.75176,-84.46667,15.2583333333333,1.4,6,1164
"159",229420,229419,"LARCENY-NON VEHICLE",112202493,"08/08/2011","1345 PIEDMONT AVE NE",502,"","E",33.78578,-84.37429,29.0583333333333,1.4,8,1609
"160",140314,140313,"AUTO THEFT",131060740,"04/16/2013","1099 WOODLAND AVE SE",607,"Woodland Hills","W",33.72458,-84.35391,19.1666666666667,0,9,587
"161",117773,117772,"AGG ASSAULT",120672062,"03/07/2012","1133 OAK KNOLL TER SE",307,"Lakewood Heights","Y",33.70751,-84.37704,11.2541666666667,0.3,2,1151
"162",246487,246486,"AGG ASSAULT",92252066,"08/13/2009","1552 ALDER LN SW",408,"Venetian Hills","S",33.71323,-84.44813,24.7625,0,3,1868
"163",1725,1724,"LARCENY-FROM VEHICLE",102890705,"10/16/2010","375 RALPH MCGILL BLVD NE",604,"Old Fourth Ward","M",33.76368,-84.37587,15.4541666666667,0,1,1118
"164",44435,44434,"AUTO THEFT",153103320,"11/06/2015","805 DONALD LEE HOLLOWELL PKWY NW",103,"English Avenue","L",33.77325,-84.41371,20.0791666666667,3.4,8,1609
"165",260745,260744,"LARCENY-NON VEHICLE",142601316,"09/17/2014","800 CHEROKEE AVE SE",605,"Grant Park","W",33.73267,-84.37352,23.85,0,1,1118
"166",33250,33249,"LARCENY-FROM VEHICLE",113181245,"11/14/2011","1000 NORTHSIDE DR NW",501,"Home Park","E",33.78196,-84.40835,16.6041666666667,0,8,1609
"167",252752,252751,"BURGLARY-RESIDENCE",112552601,"09/12/2011","565 GREENSFERRY AVE SW",101,"The Villages at Castleberry H","T",33.74651,-84.40675,22.625,0,3,1868
"168",234026,234025,"AUTO THEFT",132350659,"08/23/2013","1560 LAUREL PARK PL SW",404,"Westview","T",33.74733,-84.43974,24.4916666666667,0.6,3,1868
"169",27307,27306,"AUTO THEFT",110151706,"01/15/2011","I-285 NB EXPY NW / I-20 WB EXPY NW",112,"Collier Heights","I",33.76476,-84.49282,0.5125,0,6,1164
"170",24821,24820,"LARCENY-FROM VEHICLE",100121245,"01/12/2010","275 BAKER ST NW",508,"Downtown","M",33.76387,-84.39477,-0.104166666666667,0,8,1609
"171",188268,188267,"AUTO THEFT",141701925,"06/19/2014","2611 SPRINGDALE RD SW",309,"Perkerson","X",33.68394,-84.41521,27.0916666666667,0,2,1151
"172",136710,136709,"LARCENY-NON VEHICLE",121182005,"04/27/2012","80 JESSE HILL JR DR SE",510,"Downtown","M",33.75168,-84.38198,21.8166666666667,5.4,1,1118
"173",146492,146491,"LARCENY-FROM VEHICLE",161190411,"04/28/2016","660 CASANOVA ST SE",607,"Benteen Park","W",33.7161,-84.36653,22.2625,2.6,2,1151
"174",229941,229940,"AGG ASSAULT",112142432,"08/02/2011","530 BOLTON RD NW",114,"Old Gordon","H",33.76905,-84.50903,29.1125,0.5,6,1164
"175",79139,79138,"LARCENY-FROM VEHICLE",143422431,"12/08/2014","1270 W PEACHTREE ST NW @ATLANTA TOWERS",502,"Midtown","E",33.78937,-84.3882,6.4875,0,8,1609
"176",176471,176470,"ROBBERY-PEDESTRIAN",101682272,"06/18/2010","1333 METROPOLITAN PKY",301,"Capitol View","X",33.71854,-84.40796,27.1333333333333,0,3,1868
"177",36831,36830,"BURGLARY-RESIDENCE",123101396,"11/05/2012","781 MAGNOLIA WAY NW",102,"Vine City","L",33.75822,-84.41374,12.3041666666667,0,3,1868
"178",31204,31203,"LARCENY-FROM VEHICLE",103092470,"11/05/2010","2099 PEACHTREE RD NE",207,"","E",33.81196,-84.39139,8.24166666666667,0.3,7,688
"179",115848,115847,"LARCENY-FROM VEHICLE",120900747,"03/30/2012","385 CENTENNIAL OLYMPIC PARK DR",504,"Downtown","M",33.76499,-84.39179,19.6166666666667,4.3,8,1609
"180",114712,114711,"AUTO THEFT",110720608,"03/13/2011","2138 VILLE ST SE",308,"Norwood Manor","Z",33.6958,-84.36216,13.8333333333333,0,2,1151
"181",246051,246050,"AUTO THEFT",92290676,"08/17/2009","309 WAITS DR SW",407,"Wilson Mill Meadows","H",33.75423,-84.52206,24.7125,6.4,6,1164
"182",140527,140526,"BURGLARY-NONRES",131030071,"04/13/2013","175 LAKEWOOD WAY SW",307,"Lakewood Heights","Y",33.70409,-84.39608,14.775,0,2,1151
"183",31714,31713,"ROBBERY-PEDESTRIAN",113341348,"11/30/2011","605 BOULEVARD NE",603,"Old Fourth Ward","M",33.77097,-84.3714,4.9625,0,1,1118
"184",185479,185478,"LARCENY-NON VEHICLE",131701954,"06/19/2013","121 CLEVELAND AVE SE",312,"Glenrose Heights","Z",33.68071,-84.3847,22.85,0.5,2,1151
"185",157452,157451,"LARCENY-FROM VEHICLE",111260263,"05/06/2011","75 MARTIN L KING JR DR SE",512,"Downtown","M",33.74869,-84.38645,15.8791666666667,0,1,1118
"186",185913,185912,"LARCENY-NON VEHICLE",131662203,"06/15/2013","755 HANK AARON DR SW @TURNER FIELD",304,"Summerhill","V",33.73624,-84.389,23.6375,0,3,1868
"187",252519,252518,"LARCENY-NON VEHICLE",112588015,"09/15/2011","8700 SPINE RD ",703,"","",33.63846,-84.43967,23.8375,0.4,2,1151
"188",10046,10045,"BURGLARY-RESIDENCE",132951338,"10/22/2013","195 LINE RD SW",407,"Wilson Mill Meadows","H",33.74879,-84.5157,16.5708333333333,0.2,6,1164
"189",191545,191544,"AUTO THEFT",151651359,"06/14/2015","4485 CAMPBELLTON RD SW",412,"","P",33.69635,-84.53496,26.2,0,5,849
"190",159887,159886,"LARCENY-FROM VEHICLE",121340842,"05/13/2012","265 PEACHTREE CENTER AVE NE",509,"Downtown","M",33.76158,-84.38496,17.9791666666667,35.9,8,1609
"191",202353,202352,"AUTO THEFT",112112573,"07/31/2011","2023 SANDTOWN RD SW",409,"Adams Park","R",33.7198,-84.45355,28.725,3.5,3,1868
"192",17968,17967,"LARCENY-FROM VEHICLE",162960983,"10/22/2016","528 LYNCH",505,"Marietta Street Artery","E",33.77689,-84.40807,14.0583333333333,0,8,1609
"193",189338,189337,"AUTO THEFT",141590359,"06/08/2014","3030 CONTINENTAL COLONY PKWY SW",411,"Greenbriar","R",33.68066,-84.49371,24.9708333333333,1.5,5,849
"194",133371,133370,"LARCENY-FROM VEHICLE",100910554,"04/01/2010","1784 CHARLINE AVE NE",213,"Morningside/Lenox Park","F",33.80335,-84.34718,15.9708333333333,0,4,966
"195",6491,6490,"LARCENY-FROM VEHICLE",123040481,"10/30/2012","370 NORTHSIDE DR SW",101,"The Villages at Castleberry H","T",33.74481,-84.40779,8.25833333333333,0,3,1868
"196",801,800,"LARCENY-FROM VEHICLE",102971381,"10/24/2010","222 PETERS ST SW",507,"Castleberry Hill","M",33.74824,-84.40041,18.0125,0,3,1868
"197",192985,192984,"LARCENY-NON VEHICLE",161802448,"06/28/2016","3393 PEACHTREE RD NE @LENOX MALL",210,"Lenox","B",33.84676,-84.36212,25.55,14.3,4,966
"198",73798,73797,"BURGLARY-RESIDENCE",123412690,"12/06/2012","1150 COLLIER RD NW",204,"Underwood Hills","D",33.81119,-84.42499,13.9,0.2,7,688
"199",163367,163366,"LARCENY-FROM VEHICLE",131272143,"05/07/2013","934 ARGONNE AVE NE",503,"Midtown","E",33.78011,-84.37784,12.9916666666667,10.1,8,1609
"200",79173,79172,"LARCENY-FROM VEHICLE",143420893,"12/08/2014","2190 BUTNER RD SW",413,"Fairburn","P",33.69199,-84.5206,6.55833333333333,0,5,849
"201",67601,67600,"LARCENY-NON VEHICLE",103430653,"12/09/2010","3405 EMPIRE BLVD SW;",312,"Glenrose Heights","Z",33.66232,-84.3925,-0.175,0,2,1151
"202",242170,242169,"LARCENY-FROM VEHICLE",162392869,"08/26/2016","2841 GREENBRIAR PKWY SW @GREENBRIAR MALL",411,"Greenbriar","R",33.68677,-84.49773,27.2375,0.2,5,849
"203",134642,134641,"BURGLARY-RESIDENCE",111081152,"04/18/2011","685 WYLIE ST SE",606,"Cabbagetown","N",33.75171,-84.36466,16.45,0,1,1118
"204",213446,213445,"LARCENY-FROM VEHICLE",141952485,"07/14/2014","602 N HIGHLAND AVE NE @MANUELS",602,"Poncey-Highland","N",33.77079,-84.35262,26.8583333333333,0.6,1,1118
"205",213723,213722,"LARCENY-NON VEHICLE",141921476,"07/11/2014","835 MARTIN L KING JR DR NW",102,"Vine City","L",33.75479,-84.41448,25.1208333333333,4.3,3,1868
"206",236567,236566,"ROBBERY-PEDESTRIAN",142383149,"08/26/2014","31 FORSYTH ST SW ",511,"Downtown","M",33.7555,-84.39076,24.325,0,8,1609
"207",47093,47092,"LARCENY-FROM VEHICLE",163061175,"11/01/2016","4403 NOBLE CREEK DR NW",204,"Cross Creek","C",33.81713,-84.42817,21.8208333333333,0,7,688
"208",141224,141223,"LARCENY-FROM VEHICLE",130960604,"04/06/2013","752 FREDERICA ST",602,"Virginia Highland","F",33.7752,-84.3557,12.0958333333333,0,1,1118
"209",69950,69949,"LARCENY-NON VEHICLE",113500571,"12/16/2011","1139 EDEN AVE SE",607,"Ormewood Park","W",33.72989,-84.3504,16.8291666666667,0.1,9,587
"210",53362,53361,"BURGLARY-NONRES",140220272,"01/22/2014","3434 ROSWELL RD NW",206,"South Tuxedo Park","B",33.8473,-84.38315,-2.89583333333333,0,4,966
"211",202732,202731,"AUTO THEFT",112081537,"07/27/2011","2040 DEKALB AVE NE",608,"Lake Claire","N",33.7625,-84.32071,28.9666666666667,0.3,9,587
"212",190393,190392,"LARCENY-FROM VEHICLE",151780233,"06/27/2015","674 SPRING ST NW",505,"Midtown","E",33.77308,-84.38924,25.1541666666667,9.8,8,1609
"213",104859,104858,"AGG ASSAULT",160482380,"02/17/2016","1177 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.7636,-84.42619,7.25833333333333,2.9,3,1868
"214",210168,210167,"LARCENY-FROM VEHICLE",131992112,"07/18/2013","1404 WESTBORO DR SW",402,"Oakland City","S",33.73189,-84.43361,24.6458333333333,1.1,3,1868
"215",247129,247128,"LARCENY-NON VEHICLE",92190750,"08/07/2009","2850 SPRINGDALE RD",311,"Hammond Park","X",33.67674,-84.41485,25.55,0,2,1151
"216",65335,65334,"AUTO THEFT",93070684,"11/03/2009","2002 WARLICK PL NE",610,"Kirkwood","O",33.75696,-84.32193,12.5833333333333,0,9,587
"217",251387,251386,"ROBBERY-PEDESTRIAN",112692385,"09/26/2011","755 HANK AARON DRIVE",304,"Summerhill","V",33.73684,-84.38787,23.7708333333333,0,1,1118
"218",115833,115832,"AGG ASSAULT",120900376,"03/30/2012","1355 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.7638,-84.43212,19.7166666666667,4.3,3,1868
"219",67108,67107,"LARCENY-FROM VEHICLE",103492642,"12/15/2010","2795 PEACHTREE RD NE",206,"Garden Hills","B",33.83103,-84.38578,-2.70416666666667,0.7,4,966
"220",89099,89098,"BURGLARY-NONRES",90240671,"01/24/2009","714 LINDBERGH DR NE",211,"Lindbergh/Morosgo","B",33.82073,-84.36436,10.8666666666667,6.4,4,966
"221",234614,234613,"LARCENY-FROM VEHICLE",132290373,"08/17/2013","226 COURTLAND ST NE",509,"Downtown","M",33.76051,-84.38429,18.025,4.3,8,1609
"222",10300,10299,"LARCENY-FROM VEHICLE",132920040,"10/19/2013","1000 NORTHSIDE DR NW",501,"Home Park","E",33.78196,-84.40835,15.6,1.3,8,1609
"223",144905,144904,"LARCENY-NON VEHICLE",151101443,"04/20/2015","1104 MEMORIAL DR SE",606,"Reynoldstown","N",33.74743,-84.35141,18.4125,3.2,9,587
"224",69747,69746,"AUTO THEFT",113521377,"12/18/2011","FREDERICA ST NE / GREENWOOD AVE NE",601,"Virginia Highland","F",33.7767,-84.35555,5.65,0,1,1118
"225",130132,130131,"BURGLARY-RESIDENCE",90620939,"03/03/2009","914 COLLIER RD NW",205,"Wildwood (NPU-C)","C",33.80978,-84.41695,0.0708333333333332,0,7,688
"226",54033,54032,"LARCENY-FROM VEHICLE",140142812,"01/14/2014","1231 GLENWOOD AVE SE",612,"East Atlanta","W",33.73984,-84.34733,9.68333333333333,7.4,9,587
"227",212436,212435,"LARCENY-FROM VEHICLE",142051871,"07/24/2014","220 4TH ST NE",505,"Midtown","E",33.77472,-84.38027,24.8625,3.4,8,1609
"228",168205,168204,"LARCENY-FROM VEHICLE",151321706,"05/12/2015","1495 CHATTAHOOCHEE AVE NW",204,"Underwood Hills","D",33.80887,-84.43622,23.4375,0,7,688
"229",216059,216058,"RAPE",151970159,"07/16/2015","1956 MARKONE ST NW",107,"Grove Park","J",33.76962,-84.45096,27.3958333333333,0,6,1164
"230",106130,106129,"LARCENY-FROM VEHICLE",170582481,"02/27/2017","655 SEMINOLE AVE NE ",602,"Poncey-Highland","N",33.77243,-84.35075,9.31666666666667,1.6,1,1118
"231",210696,210695,"LARCENY-FROM VEHICLE",131930402,"07/12/2013","1562 GLENWOOD AVE SE",612,"East Atlanta","W",33.74025,-84.33652,24.0583333333333,2.9,9,587
"232",252156,252155,"AUTO THEFT",112621724,"09/19/2011","583 JOSEPH E. LOWERY ",103,"West End","T",33.73901,-84.41806,20.4458333333333,1.6,3,1868
"233",153546,153545,"LARCENY-NON VEHICLE",101341075,"05/14/2010","268 ROY ST SW",302,"Pittsburgh","V",33.72399,-84.39686,23.4458333333333,0.2,3,1868
"234",135994,135993,"BURGLARY-RESIDENCE",110951878,"04/05/2011","1700 STANTON RD SW",408,"","R",33.70907,-84.44364,13.2583333333333,17.3,3,1868
"235",118691,118690,"BURGLARY-NONRES",130850396,"03/26/2013","349 EDGEWOOD AVE SE",604,"Sweet Auburn","M",33.75419,-84.37615,2.29583333333333,0,1,1118
"236",30817,30816,"BURGLARY-RESIDENCE",103130866,"11/09/2010","1246 CALHOUN TER SW",104,"Mozley Park","K",33.74898,-84.42878,13.1416666666667,0,3,1868
"237",224055,224054,"AUTO THEFT",102392007,"08/27/2010","1932 METROPOLITAN PKWY SW",306,"Sylvan Hills","X",33.70158,-84.4075,24.6791666666667,8.1,2,1151
"238",40189,40188,"BURGLARY-RESIDENCE",143292169,"11/25/2014","3002 1ST AVE SW",311,"Hammond Park","X",33.67374,-84.40281,11.9416666666667,0,2,1151
"239",4955,4954,"LARCENY-FROM VEHICLE",112880910,"10/15/2011","844 REGINA DR NW",109,"Center Hill","J",33.77648,-84.47302,18.9375,0,6,1164
"240",169557,169556,"AGG ASSAULT",161482949,"05/27/2016","3 CHARLESTON AVE SE",307,"Lakewood Heights","Y",33.70798,-84.37913,23.9666666666667,0,2,1151
"241",12574,12573,"LARCENY-NON VEHICLE",142960980,"10/23/2014","1275 CAROLINE ST",609,"Edgewood","O",33.75674,-84.34619,12.6041666666667,0,9,587
"242",243815,243814,"LARCENY-FROM VEHICLE",162201319,"08/07/2016","199 TURMAN AVE SE",305,"Lakewood Heights","Y",33.70833,-84.3817,27.3916666666667,9,2,1151
"243",137252,137251,"LARCENY-FROM VEHICLE",121121661,"04/21/2012","191 PEACHTREE ST",510,"Downtown","M",33.75879,-84.3864,18.2833333333333,1.7,8,1609
"244",10023,10022,"AGG ASSAULT",132950338,"10/22/2013","3047 LYNN DR SW",406,"","I",33.73698,-84.48699,16.5083333333333,0.2,6,1164
"245",148002,148001,"LARCENY-FROM VEHICLE",160981504,"04/07/2016","180 WALKER ST SW",507,"Castleberry Hill","M",33.74964,-84.40132,13.8875,7.7,3,1868
"246",161806,161805,"LARCENY-NON VEHICLE",131431444,"05/23/2013","3041 LANDRUM DR SW",409,"Southwest","R",33.70649,-84.48782,22.5125,0.5,5,849
"247",228703,228702,"LARCENY-NON VEHICLE",112271271,"08/15/2011","1544 PIEDMONT AVE NE",213,"Piedmont Heights","F",33.79789,-84.37101,26.3041666666667,0,8,1609
"248",71092,71091,"LARCENY-NON VEHICLE",113380042,"12/04/2011","265 PEACHTREE CENTER AVE NE",509,"Downtown","M",33.76158,-84.38496,9.14166666666667,0,8,1609
"249",56866,56865,"LARCENY-NON VEHICLE",150111187,"01/11/2015","1778 ELLSWORTH INDUSTRIAL BLVD NW",204,"Underwood Hills","D",33.8036,-84.42744,1.1625,0,7,688
"250",67594,67593,"AGG ASSAULT",103430546,"12/09/2010","1137 LIBERTY PKWY NW",204,"Bolton","D",33.81785,-84.44094,-0.145833333333334,0,7,688
"251",160689,160688,"LARCENY-NON VEHICLE",121250924,"05/04/2012","2889 MEMORIAL DR.",611,"East Lake","O",33.7448,-84.29099,22.9875,1.3,9,587
"252",265796,265795,"LARCENY-FROM VEHICLE",162643244,"09/20/2016","3800 PRINCETON LAKES PKWY SW",414,"Princeton Lakes","P",33.65635,-84.51327,25.45,0.1,5,849
"253",248173,248172,"BURGLARY-RESIDENCE",102711801,"09/28/2010","433 HIGHLAND AVE NE",604,"Old Fourth Ward","M",33.76128,-84.37323,17.6291666666667,0,1,1118
"254",200807,200806,"BURGLARY-RESIDENCE",101952301,"07/14/2010","2115 PIEDMONT RD NE",212,"Morningside/Lenox Park","F",33.81274,-84.36659,27.3041666666667,1.9,4,966
"255",193457,193456,"LARCENY-FROM VEHICLE",161742476,"06/22/2016","500 10TH ST",502,"","E",33.78223,-84.36922,28.1958333333333,0,8,1609
"256",237353,237352,"LARCENY-NON VEHICLE",142301153,"08/18/2014","300 PETERS ST SW",507,"Castleberry Hill","M",33.74651,-84.40219,26.325,0.5,3,1868
"257",153718,153717,"ROBBERY-PEDESTRIAN",101320221,"05/12/2010","50 ALABAMA ST SW;",511,"Downtown","M",33.75194,-84.38964,22.3208333333333,0,8,1609
"258",200068,200067,"BURGLARY-RESIDENCE",102021102,"07/21/2010","751 PRINCE PL NW",109,"Center Hill","J",33.77591,-84.46656,28.8625,0.1,6,1164
"259",228243,228242,"AUTO THEFT",112310853,"08/19/2011","105 PEACHTREE MEMORIAL DR NW",205,"","C",33.81731,-84.39315,29.425,0.1,7,688
"260",91428,91427,"AUTO THEFT",90040639,"01/04/2009","375 RALPH MCGILL BLVD NE",604,"Old Fourth Ward","M",33.76368,-84.37587,14.1541666666667,12.5,1,1118
"261",43998,43997,"LARCENY-NON VEHICLE",153152197,"11/11/2015","609 VIRGINIA AVE NE",601,"Virginia Highland","F",33.78138,-84.36691,12.9541666666667,0,1,1118
"262",190114,190113,"AUTO THEFT",151800684,"06/29/2015","565 WELLS ST SW",303,"Mechanicsville","V",33.74005,-84.40649,23.2541666666667,0,3,1868
"263",9803,9802,"LARCENY-FROM VEHICLE",132981377,"10/25/2013","224 PONCE DE LEON AVE NE",505,"Midtown","E",33.77258,-84.38026,8.97083333333333,0,8,1609
"264",205431,205430,"ROBBERY-PEDESTRIAN",111832481,"07/02/2011","39 W LAKE AVE NW",105,"West Lake","J",33.75634,-84.44415,28.6041666666667,0.2,3,1868
"265",134541,134540,"LARCENY-FROM VEHICLE",111091342,"04/19/2011","800 CHEROKEE AVE SE @ZOO",605,"Grant Park","W",33.7338,-84.37184,20.15,0,1,1118
"266",164200,164199,"AUTO THEFT",141491811,"05/29/2014","2025 DONALD LEE HOLLOWELL PKWY NW",110,"Grove Park","J",33.77714,-84.45116,24.1083333333333,0,6,1164
"267",258658,258657,"AGG ASSAULT",132532379,"09/10/2013","765 MCDANIEL ST SW",302,"Pittsburgh","V",33.73365,-84.40221,25.2583333333333,0,3,1868
"268",197149,197148,"LARCENY-FROM VEHICLE",91651893,"06/14/2009","207 HOWARD ST NE",610,"Kirkwood","O",33.75841,-84.32282,24.7375,0,9,587
"269",106411,106410,"ROBBERY-PEDESTRIAN",170532948,"02/22/2017","2560 BROWNS MILL RD SE",312,"Rosedale Heights","Z",33.68386,-84.38106,15.9791666666667,25.4,2,1151
"270",232652,232651,"LARCENY-NON VEHICLE",122140819,"08/06/2012","1572 HARDEE ST NE",609,"Edgewood","O",33.75546,-84.33644,24.8833333333333,3.5,9,587
"271",34033,34032,"LARCENY-FROM VEHICLE",113111833,"11/07/2011","329  MARIETTA ST NW",508,"Downtown","M",33.7623,-84.39643,13.6125,0,8,1609
"272",163500,163499,"LARCENY-FROM VEHICLE",131262477,"05/06/2013","655 HIGHLAND AVE NE",604,"Old Fourth Ward","M",33.76094,-84.36599,10.8041666666667,4.5,1,1118
"273",182350,182349,"AGG ASSAULT",121720074,"06/20/2012","757 CLEVELAND AVE SW",309,"Perkerson","X",33.68232,-84.41417,24.7833333333333,0,2,1151
"274",90267,90266,"LARCENY-NON VEHICLE",90131935,"01/13/2009","1275 CAROLINE ST NE",609,"Edgewood","O",33.75674,-84.34619,4.2,0,9,587
"275",135080,135079,"LARCENY-NON VEHICLE",111041064,"04/14/2011","670 METROPOLITAN PKWY SW",302,"Pittsburgh","V",33.73761,-84.4078,15.7875,0,3,1868
"276",73152,73151,"LARCENY-FROM VEHICLE",123480444,"12/13/2012","341 SPRING ST NW",508,"Downtown","M",33.76381,-84.38888,8.8125,0,8,1609
"277",228143,228142,"BURGLARY-RESIDENCE",112321390,"08/20/2011","2903 3RD AVE SW",311,"Hammond Park","X",33.67624,-84.40549,29.9291666666667,0,2,1151
"278",255178,255177,"LARCENY-NON VEHICLE",122601319,"09/16/2012","595 PIEDMONT AVE NE",603,"Old Fourth Ward","M",33.77067,-84.38023,24.0833333333333,0.1,8,1609
"279",49642,49641,"BURGLARY-RESIDENCE",120031579,"01/03/2012","499 NORTHSIDE CIR NW",207,"Loring Heights","E",33.79742,-84.40671,-1.14583333333333,0,7,688
"280",83230,83229,"AUTO THEFT",163552245,"12/20/2016","1700 NORTHSIDE DR NW",207,"Berkeley Park","D",33.80121,-84.40791,6.0625,0,7,688
"281",185235,185234,"BURGLARY-NONRES",131720524,"06/21/2013","349 EDGEWOOD AVE SE",604,"Sweet Auburn","M",33.75419,-84.37615,23.3666666666667,0.2,1,1118
"282",50572,50571,"ROBBERY-PEDESTRIAN",130240017,"01/24/2013","658 EMILY PL NW",107,"Grove Park","J",33.7729,-84.45253,8.2875,0,6,1164
"283",204354,204353,"LARCENY-FROM VEHICLE",111930125,"07/12/2011","2591 PIEDMONT RD NE",211,"Lindbergh/Morosgo","B",33.82494,-84.36684,29.4416666666667,1,4,966
"284",156499,156498,"AGG ASSAULT",111351651,"05/15/2011","2800 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75431,-84.4793,16.5916666666667,0.5,6,1164
"285",74970,74969,"AUTO THEFT",133571375,"12/23/2013","490 GLENN ST",303,"Mechanicsville","V",33.73805,-84.40262,11.675,16.1,3,1868
"286",151093,151092,"AUTO THEFT",90960665,"04/06/2009","174 GEORGIA AVE SE",304,"Summerhill","V",33.73724,-84.38221,11.6333333333333,2.6,1,1118
"287",240273,240272,"ROBBERY-PEDESTRIAN",152293090,"08/17/2015","874 JUNIPER ST NE",505,"Midtown","E",33.77863,-84.38282,25.2125,12.7,8,1609
"288",266761,266760,"LARCENY-FROM VEHICLE",162540475,"09/10/2016","1762 CAHOON ST SW",306,"Sylvan Hills","X",33.70811,-84.41096,27.6125,0,2,1151
"289",173862,173861,"BURGLARY-RESIDENCE",91321575,"05/12/2009","710 BELLEMEADE AVE NW",207,"Berkeley Park","D",33.80009,-84.41144,16.825,2,7,688
"290",240406,240405,"AUTO THEFT",152271438,"08/15/2015","2244 METROPOLITAN PKWY SW @BISHOP BROS",309,"Perkerson","X",33.6929,-84.4067,26.65,0,2,1151
"291",152879,152878,"LARCENY-FROM VEHICLE",101401149,"05/20/2010","1560 METROPOLITAN",306,"Sylvan Hills","X",33.71194,-84.40422,20.4125,0,2,1151
"292",79202,79201,"LARCENY-FROM VEHICLE",143412155,"12/07/2014","798 DIXIE AVE NE",602,"Inman Park","N",33.75681,-84.36119,9.62083333333333,0,1,1118
"293",115223,115222,"LARCENY-NON VEHICLE",110661556,"03/07/2011","2287 BAGWELL DR SW",310,"Polar Rock","Z",33.69172,-84.39853,6.12083333333333,0,2,1151
"294",159911,159910,"LARCENY-NON VEHICLE",121341349,"05/13/2012","3167 PEACHTREE RD NE",206,"Buckhead Village","B",33.84031,-84.37588,18.0208333333333,35.9,4,966
"295",203146,203145,"AGG ASSAULT",112040325,"07/23/2011","2155 LANG DR SW",310,"Polar Rock","Z",33.69557,-84.39257,28.3291666666667,0.5,2,1151
"296",43682,43681,"LARCENY-FROM VEHICLE",153191272,"11/15/2015","727 FLAMINGO DR SW",406,"Audobon Forest","I",33.73472,-84.47017,8.3375,0,6,1164
"297",93878,93877,"BURGLARY-RESIDENCE",110591349,"02/28/2011","188 DEARBORN ST SE",610,"Kirkwood","O",33.74806,-84.32705,17.9708333333333,4.4,9,587
"298",67354,67353,"AUTO THEFT",103460961,"12/12/2010","1080 KATHERWOOD DR SW",306,"Sylvan Hills","X",33.70977,-84.42352,4.02916666666667,12.5,3,1868
"299",53953,53952,"LARCENY-FROM VEHICLE",140151382,"01/15/2014","766 JEFFERSON ST NW",103,"English Avenue","L",33.77599,-84.41226,4.74583333333333,0,8,1609
"300",193950,193949,"LARCENY-NON VEHICLE",161682017,"06/16/2016","480 PEACHTREE HILLS AVE NE",211,"Peachtree Hills","B",33.81948,-84.37347,26.8208333333333,0,4,966
